paper_id,test,has_es,verdict,note
10.1016:j.psychsport.2021.101913,t-test,TRUE,indeterminate,Non-integer df indicates Welch's t-test (unequal variances); sample sizes cannot be determined.
10.1016:j.psychsport.2021.101913,t-test,TRUE,indeterminate,Non-integer df indicates Welch's t-test (unequal variances); sample sizes cannot be determined.
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101913,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1016:j.psychsport.2021.101944,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1016:j.psychsport.2021.101944,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1016:j.psychsport.2021.101944,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.101944,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102096,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.102096,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1016:j.psychsport.2021.102096,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2021.102120,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2021.102120,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2021.102120,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Cohen's f not checked: cannot determine whether based on eta squared or partial eta squared.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Cohen's f not checked: cannot determine whether based on eta squared or partial eta squared.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Cohen's f not checked: cannot determine whether based on eta squared or partial eta squared.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Cohen's f not checked: cannot determine whether based on eta squared or partial eta squared.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Cohen's f not checked: cannot determine whether based on eta squared or partial eta squared.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Cohen's f not checked: cannot determine whether based on eta squared or partial eta squared.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,"No parseable F(df1,df2)=value found."
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102144,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102210,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2022.102211,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102211,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102211,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102211,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102211,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102211,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102211,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102211,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102211,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102211,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102300,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 33, N = 66)."
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 33, N = 66)."
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 33, N = 66)."
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 33, N = 66)."
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples unequal-n range assumption (closest split n1 = 27, n2 = 38, N = 65)."
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples unequal-n range assumption (closest split n1 = 29, n2 = 36, N = 65)."
10.1016:j.psychsport.2022.102301,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 32.5, N = 65)."
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102301,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102332,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102332,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2022.102332,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,no_match,No match under partial eta-squared formula from F and dfs. Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2022.102332,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2023.102422,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2023.102422,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2023.102422,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2023.102422,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2023.102422,F-test,TRUE,match_under_assumptions,Match under partial eta-squared formula from F and dfs.
10.1016:j.psychsport.2023.102422,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1016:j.psychsport.2023.102459,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1756681,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:02640414.2020.1756681,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1080:02640414.2020.1756681,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1080:02640414.2020.1756681,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1080:02640414.2020.1756681,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1080:02640414.2020.1805850,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:02640414.2020.1809974,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2020.1809974,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809974,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809975,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2020.1809976,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:02640414.2020.1809976,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:02640414.2020.1824340,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2020.1824340,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2021.1957294,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2021.1957294,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2021.1957294,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:02640414.2022.2150419,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2022.2150419,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2022.2150419,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2022.2150419,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1080:02640414.2022.2150419,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1080:17461391.2019.1595739,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2019.1595739,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2019.1595739,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2019.1595739,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1080:17461391.2019.1595739,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2019.1595739,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
10.1080:17461391.2019.1595739,F-test,TRUE,indeterminate,Eta-squared reported; cannot be reconstructed from F and dfs in factorial or repeated-measures designs.
